,I,TRADING,VWAFCASPRICES,1,SETTLEMENTDATE,RUNNO,LOWER5MINVWAPRICE,LOWER5MINVOLUME,LOWER5MINREVENUE,LOWER6SECVWAPRICE,LOWER6SECVOLUME,LOWER6SECREVENUE,LOWER60SECVWAPRICE,LOWER60SECVOLUME,LOWER60SECREVENUE,LOWERREGVWAPRICE,LOWERREGVOLUME,LOWERREGREVENUE,RAISE5MINVWAPRICE,RAISE5MINVOLUME,RAISE5MINREVENUE,RAISE6SECVWAPRICE,RAISE6SECVOLUME,RAISE6SECREVENUE,RAISE60SECVWAPRICE,RAISE60SECVOLUME,RAISE60SECREVENUE,RAISEREGVWAPRICE,RAISEREGVOLUME,RAISEREGREVENUE,LASTCHANGED
39,D,TRADING,VWAFCASPRICES,1.0,2021-10-13 21:00:00,1.0,0.18,107.59,19.3662,0.19214,146.2975,28.11018,0.85651,174.9975,149.88688,12.31667,105.0,1293.25,0.87186,233.08417,203.21674,5.81515,305.48917,1776.46473,7.81126,305.48917,2386.25572,16.51564,110.0,1816.72083,2021/10/14 04:05:01
40,D,TRADING,VWAFCASPRICES,1.0,2021-10-14 01:00:00,1.0,0.44344,110.58833,49.03883,0.7653,154.09583,117.92918,3.44335,183.455,631.70018,10.58413,105.0,1111.33333,0.8,232.3,185.84,14.83216,310.16667,4600.44034,8.87869,310.16667,2753.87435,23.18366,110.0,2550.20281,2021/10/14 04:05:01
41,D,TRADING,VWAFCASPRICES,1.0,2021-10-14 04:00:00,1.0,0.42,111.12667,46.6732,2.14389,157.97083,338.67209,3.51482,186.705,656.2341,11.11667,105.0,1167.25,0.87502,233.36917,204.20249,10.97344,313.94917,3445.103,9.63612,313.94833,3025.24416,10.38862,109.99833,1142.73065,2021/10/14 04:05:01
42,D,TRADING,VWAFCASPRICES,1.0,2021-10-13 12:00:00,1.0,1.90631,111.45417,212.46663,5.01135,160.54167,804.52986,7.05935,212.44333,1499.71211,9.0912,105.0,954.57619,0.57141,182.62,104.35166,2.74186,260.56667,714.43726,2.57852,260.56667,671.87646,7.24907,110.0,797.39763,2021/10/14 04:05:01
43,D,TRADING,VWAFCASPRICES,1.0,2021-10-13 16:00:00,1.0,0.1967,107.03417,21.05315,0.50616,150.13667,75.99343,1.13787,177.12833,201.54883,3.87167,105.0,406.525,0.79178,229.33417,181.58333,3.27947,304.43,998.36772,5.00835,304.43,1524.69308,9.93572,110.0,1092.92928,2021/10/14 04:05:01
44,D,TRADING,VWAFCASPRICES,1.0,2021-10-13 18:30:00,1.0,0.18,103.69667,18.6654,0.56474,141.7625,80.05888,1.0346,167.92917,173.73871,10.56667,105.0,1109.5,0.88,230.315,202.6772,13.03067,299.54583,3903.28415,22.64773,299.54583,6784.03195,19.50692,110.0,2145.76083,2021/10/14 04:05:01
45,D,TRADING,VWAFCASPRICES,1.0,2021-10-13 19:30:00,1.0,0.18168,104.83417,19.0463,1.10584,141.97583,157.00198,1.08528,169.2175,183.64909,10.84836,105.0,1139.07763,1.06602,232.30083,247.63633,9.68247,301.68083,2921.01679,15.72631,301.68167,4744.33924,14.11247,110.0,1552.37207,2021/10/14 04:05:01
46,D,TRADING,VWAFCASPRICES,1.0,2021-10-14 03:00:00,1.0,0.65163,113.05167,73.66751,1.00291,157.94417,158.40362,3.26475,188.6075,615.75562,11.13968,105.0,1169.66667,0.75,237.47,178.1025,16.36149,318.0275,5203.40224,9.41716,318.02833,2994.9234,12.71003,109.99917,1398.093,2021/10/14 04:05:01
47,D,TRADING,VWAFCASPRICES,1.0,2021-10-14 03:30:00,1.0,0.42,111.60333,46.8734,1.71757,158.05917,271.4779,2.50649,187.2425,469.32069,10.6,105.0,1113.0,0.8082,234.92667,189.86823,12.93088,315.56833,4080.57635,9.53588,315.56833,3009.22228,10.2147,109.9975,1123.59112,2021/10/14 04:05:01
48,C,END OF REPORT,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 06:00:00,1.0,0.2,110.07583,22.01517,18.18613,152.74667,2777.87128,4.52172,181.995,822.92985,10.5,105.0,1102.5,0.79138,237.79167,188.18423,2.44196,339.62333,829.34593,4.00018,356.85333,1427.47827,7.55522,110.0,831.07388,2021/10/28 04:05:03
1,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 11:30:00,1.0,9.48732,115.97583,1100.30011,0.64828,187.62417,121.6337,3.33782,236.46,789.2602,14.92929,105.0,1567.5758,0.75,237.87583,178.40688,1.45169,320.07083,464.64243,2.07199,320.07,663.18124,23.42666,110.00167,2576.97197,2021/10/28 04:05:03
2,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 13:30:00,1.0,20.88755,116.77,2439.03961,14.69867,184.89667,2717.73467,30.38702,232.33167,7059.86749,21.82658,105.0,2291.79068,0.75,234.63167,175.97375,1.30094,317.56083,413.12748,2.2583,317.55917,717.1432,24.8,110.0,2728.0,2021/10/28 04:05:03
3,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 19:00:00,1.0,0.22187,109.47667,24.28934,0.16833,143.31583,24.12498,0.74073,174.7975,129.47738,10.53643,105.0,1106.325,0.88,231.0275,203.3042,10.10274,301.3475,3044.43467,8.67717,301.34833,2614.84939,16.32745,110.0,1796.01935,2021/10/28 04:05:03
4,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 21:30:00,1.0,0.21833,109.46333,23.89937,0.20537,148.795,30.55777,0.84732,178.6175,151.346,13.57381,105.0,1425.25,0.87834,233.52083,205.10968,6.78373,307.675,2087.18366,6.0414,307.6775,1858.80419,14.5721,110.0,1602.93104,2021/10/28 04:05:03
5,D,TRADING,VWAFCASPRICES,1.0,2021-10-28 02:00:00,1.0,0.18,114.06583,20.53185,1.0,157.44,157.44,0.9,189.27333,170.346,12.7,105.0,1333.5,0.88,235.85917,207.55607,5.49541,316.06917,1736.93029,7.79357,316.06917,2463.30787,19.71404,110.0,2168.54437,2021/10/28 04:05:03
6,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 05:00:00,1.0,0.41,112.675,46.19675,1.0,156.79833,156.79833,0.15125,187.43333,28.34873,11.0,105.0,1155.0,0.76023,235.0725,178.7095,3.09572,316.15083,978.71322,2.3207,319.31583,741.03662,9.48992,110.0,1043.89118,2021/10/28 04:05:03
7,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 10:00:00,1.0,9.23875,116.86417,1079.67938,1.18625,182.71667,216.74728,6.55598,230.405,1510.5296,13.35495,105.0,1402.27025,0.80607,236.01167,190.2425,4.13901,318.025,1316.30844,2.75857,318.02667,877.30013,15.62541,110.00083,1718.80788,2021/10/28 04:05:03
8,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 12:30:00,1.0,9.31042,120.34083,1120.42425,0.71663,190.4375,136.47285,5.38755,239.085,1288.08319,14.44395,105.0,1516.61467,0.75,237.75917,178.31938,1.4584,320.78917,467.83737,1.86699,320.79083,598.91411,24.55726,110.0,2701.29805,2021/10/28 04:05:03
9,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 17:30:00,1.0,0.18331,112.33333,20.59161,0.18365,144.53083,26.54287,0.9,178.505,160.6545,10.5127,105.0,1103.83333,0.79781,194.40333,155.09677,24.97319,302.6725,7558.69647,13.95705,302.6725,4224.4166,53.58169,147.1,7881.86654,2021/10/28 04:05:03
10,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 05:30:00,1.0,0.2,112.4325,22.4865,13.0433,154.42833,2014.25579,13.52337,185.52833,2508.96746,12.41667,105.0,1303.75,0.78396,235.96417,184.98683,8.21173,314.87917,2585.70164,2.52008,324.64083,818.12212,11.67694,110.0,1284.46295,2021/10/28 04:05:03
11,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 06:30:00,1.0,0.18333,110.3175,20.22443,10.01447,151.4725,1516.91649,6.26893,181.34667,1136.85003,11.63333,105.0,1221.5,0.76347,234.5275,179.05513,2.96717,327.1425,970.68809,3.68498,344.43,1269.21794,8.43503,110.00083,927.85988,2021/10/28 04:05:03
12,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 08:30:00,1.0,0.46638,112.80083,52.60755,10.08652,156.38333,1577.36332,14.18792,187.26583,2656.91208,16.17877,105.0,1698.77033,0.78401,236.43167,185.36547,4.63272,321.14917,1487.7943,4.85284,325.655,1580.35202,16.52106,110.0,1817.31667,2021/10/28 04:05:03
13,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 15:00:00,1.0,0.18666,110.43083,20.61265,26.98941,157.47333,4250.11265,3.32463,187.46667,623.25821,10.03833,105.0,1054.025,0.73104,230.81167,168.73152,1.5675,315.24833,494.15238,2.49816,315.24667,787.53619,22.30403,114.205,2547.23168,2021/10/28 04:05:03
14,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 16:00:00,1.0,0.44138,111.65417,49.28185,16.7788,157.045,2635.02634,3.35344,189.70583,636.16642,10.43906,109.16667,1139.59708,0.5237,205.8225,107.78834,3.73228,329.30083,1229.04265,4.85884,334.59583,1625.74852,31.5653,147.71,4662.51068,2021/10/28 04:05:03
15,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 17:00:00,1.0,0.26314,111.42417,29.31987,0.48024,145.59083,69.91862,0.9,178.33667,160.503,7.86833,105.0,826.175,0.51368,170.66,87.66401,49.03049,302.98417,14855.4629,18.04668,302.98417,5467.85688,195.65486,170.40833,33341.21781,2021/10/28 04:05:03
16,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 19:30:00,1.0,0.18,108.445,19.5201,0.14014,143.72,20.14082,0.45032,174.04833,78.37791,10.59603,105.0,1112.58333,0.88,228.8925,201.4254,8.2875,299.49417,2482.05758,6.05514,299.49583,1813.48832,14.58082,110.0,1603.89042,2021/10/28 04:05:03
17,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 23:30:00,1.0,0.18,111.44167,20.0595,0.73114,152.16333,111.25202,0.9,182.955,164.6595,11.15,105.0,1170.75,0.88,235.67167,207.39107,4.36707,312.18667,1363.34081,5.14987,312.18583,1607.71543,21.04833,110.0,2315.31596,2021/10/28 04:05:03
18,D,TRADING,VWAFCASPRICES,1.0,2021-10-28 00:30:00,1.0,0.2414,113.5725,27.41615,0.76372,154.10167,117.69057,0.9,186.4425,167.79825,11.14667,105.0,1170.4,0.86678,235.81917,204.4044,7.83299,313.69167,2457.14407,7.94112,313.69167,2491.06198,25.6889,110.0,2825.77865,2021/10/28 04:05:03
19,D,TRADING,VWAFCASPRICES,1.0,2021-10-28 01:00:00,1.0,0.27209,113.49333,30.88032,1.0,155.1975,155.1975,0.9,187.13083,168.41775,11.56667,105.0,1214.5,0.87837,234.42583,205.91176,7.22041,313.06667,2260.46922,6.84744,313.06667,2143.70463,22.75309,110.0,2502.83958,2021/10/28 04:05:03
20,D,TRADING,VWAFCASPRICES,1.0,2021-10-28 04:00:00,1.0,0.30882,114.4425,35.34238,1.0,158.4175,158.4175,0.9,190.33417,171.30075,11.08333,105.0,1163.75,0.88,235.59583,207.32433,4.81709,316.49,1524.55953,7.76603,316.49,2457.87145,12.33925,110.0,1357.31725,2021/10/28 04:05:03
21,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 07:00:00,1.0,0.18,112.495,20.2491,18.60372,151.20417,2812.96061,4.27476,183.33583,783.71677,11.6,105.0,1218.0,0.76598,234.33417,179.49588,3.95653,310.17667,1227.22299,2.52682,315.07583,796.13856,6.73591,110.0,740.95,2021/10/28 04:05:03
22,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 07:30:00,1.0,0.27644,110.64667,30.58772,0.32839,152.7125,50.1489,28.01624,182.54667,5114.27108,12.15,105.0,1275.75,0.68543,232.51417,159.37217,2.43938,322.46583,786.61657,2.63578,334.00917,880.37453,8.37739,110.00083,921.52011,2021/10/28 04:05:03
23,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 09:30:00,1.0,2.12185,114.5175,242.98911,3.01748,177.88667,536.76968,6.16636,225.46583,1390.30447,11.57841,105.0,1215.73274,0.773,236.56,182.86118,3.40658,318.14583,1083.78833,2.71446,318.14667,863.59737,12.895,110.0,1418.45,2021/10/28 04:05:03
24,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 12:00:00,1.0,9.22186,119.0,1097.40088,2.99051,189.77,567.50979,3.411,238.87583,814.80503,13.63442,105.0,1431.61462,0.75,234.12833,175.59625,1.36252,316.77333,431.60933,1.89391,316.77583,599.94599,20.44597,110.00083,2249.07407,2021/10/28 04:05:03
25,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 13:00:00,1.0,16.29164,116.25917,1894.05191,2.78173,187.81917,522.46248,5.196,236.21667,1227.3823,21.99476,105.0,2309.45027,0.75,236.435,177.32625,1.39471,319.51833,445.63584,1.99896,319.5175,638.70415,23.66959,110.00167,2603.69408,2021/10/28 04:05:03
26,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 18:00:00,1.0,0.18332,109.6225,20.09567,0.39653,143.95,57.08093,0.82522,175.38667,144.73333,11.03714,105.0,1158.9,0.88,215.71833,189.83213,13.15289,300.03,3946.263,9.92005,300.02917,2976.30429,27.8498,123.5475,3440.77301,2021/10/28 04:05:03
27,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 22:00:00,1.0,0.22194,111.04583,24.64555,0.32354,150.09,48.56071,0.96857,181.10583,175.41403,15.5191,105.0,1629.5055,0.83693,233.3625,195.30903,5.54601,308.42333,1710.51913,2.84823,308.425,878.46622,12.83527,110.0,1411.88,2021/10/28 04:05:03
28,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 08:00:00,1.0,0.31994,110.19833,35.25727,5.37734,154.84833,832.67137,13.38397,183.59083,2457.17511,10.6,105.0,1113.0,0.75845,236.9625,179.72375,2.92481,335.41833,981.03547,4.04274,352.41583,1424.72549,7.40368,110.00083,814.41129,2021/10/28 04:05:03
29,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 20:00:00,1.0,0.32006,106.34083,34.03518,0.43507,144.95,63.06353,0.61614,172.805,106.47158,12.03833,105.0,1264.025,0.88,231.93917,204.10647,9.5,303.4075,2882.37125,8.49,303.40667,2575.9226,13.86932,110.0,1525.625,2021/10/28 04:05:03
30,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 21:00:00,1.0,0.18335,108.92167,19.97117,0.13495,147.38917,19.89071,0.48485,177.0925,85.86305,11.805,105.0,1239.525,0.88,231.03,203.3064,6.27862,304.2,1909.95515,6.2542,304.2025,1902.54351,13.77315,110.0,1515.04637,2021/10/28 04:05:03
31,D,TRADING,VWAFCASPRICES,1.0,2021-10-28 00:00:00,1.0,0.18,111.40417,20.05275,0.77551,152.8175,118.51175,0.9,183.37667,165.039,10.53333,105.0,1106.0,0.84855,231.2275,196.20806,4.46273,308.20167,1375.42211,5.31834,308.20167,1639.12221,23.05091,110.0,2535.6,2021/10/28 04:05:03
32,D,TRADING,VWAFCASPRICES,1.0,2021-10-28 02:30:00,1.0,0.18,112.59917,20.26785,1.0,158.10583,158.10583,0.9,188.2725,169.44525,14.14328,105.0,1485.04405,0.88,237.25167,208.78147,5.31131,317.92667,1688.60788,7.5141,317.92667,2388.93313,17.27519,110.0,1900.27091,2021/10/28 04:05:03
33,D,TRADING,VWAFCASPRICES,1.0,2021-10-28 03:30:00,1.0,0.20636,113.235,23.36767,1.0,158.725,158.725,0.9,189.34167,170.4075,11.14317,105.0,1170.03333,0.87836,233.9275,205.47304,5.03551,315.0375,1586.37362,6.7937,315.03583,2140.25799,13.20447,110.0,1452.49131,2021/10/28 04:05:03
34,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 04:30:00,1.0,0.61244,115.4425,70.70149,1.10459,170.56417,188.40303,2.89506,212.16167,614.22074,11.06056,105.0,1161.35833,0.78256,233.71833,182.89751,2.72991,314.56917,858.74613,2.66302,314.5675,837.69921,9.24783,110.0,1017.26117,2021/10/28 04:05:03
35,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 10:30:00,1.0,10.24249,116.05667,1188.7087,0.73529,181.25,133.27209,6.81985,228.98333,1561.63257,17.48972,105.0,1836.4202,0.75,233.585,175.18875,1.64664,315.71,519.86053,2.12473,315.7125,670.80513,15.15,110.0,1666.5,2021/10/28 04:05:03
36,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 14:00:00,1.0,10.91408,118.09,1288.84386,10.27282,183.55,1885.57599,103.88905,231.30833,24030.40246,14.41697,105.0,1513.78228,0.75005,236.59167,177.45488,1.40864,318.95917,449.29812,2.02816,318.95583,646.89316,17.25674,110.0,1898.24167,2021/10/28 04:05:03
37,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 18:30:00,1.0,0.18,109.42083,19.69575,0.16361,143.68167,23.50818,0.68097,174.9975,119.16793,9.23214,105.0,969.375,0.88,230.67,202.9896,42.63272,303.42667,12935.90359,18.06054,303.42667,5480.0491,66.01074,112.18083,7405.14023,2021/10/28 04:05:03
38,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 20:30:00,1.0,0.18671,106.50417,19.88587,0.45794,145.9875,66.85369,0.81218,173.69417,141.07122,11.805,105.0,1239.525,0.89984,234.43917,210.95677,7.78362,306.63,2386.69203,7.91803,306.63083,2427.91231,14.05037,110.0,1545.54045,2021/10/28 04:05:03
39,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 23:00:00,1.0,0.21824,111.34833,24.30019,0.25326,151.535,38.37734,0.9,182.4225,164.18025,12.37167,105.0,1299.025,0.81701,233.62167,190.87202,2.69885,309.695,835.82188,4.02099,309.69583,1245.28373,12.73139,110.0,1400.4525,2021/10/28 04:05:03
40,D,TRADING,VWAFCASPRICES,1.0,2021-10-28 03:00:00,1.0,0.23392,112.7475,26.374,1.0,158.40833,158.40833,0.9,188.63333,169.77,13.43333,105.0,1410.5,0.88,234.18917,206.08647,4.85059,315.07667,1528.3064,7.50148,315.07667,2363.54263,17.26,110.0,1898.6,2021/10/28 04:05:03
41,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 16:30:00,1.0,0.40531,111.25833,45.09381,1.89027,148.29667,280.32032,1.75421,180.06417,315.8712,11.43018,105.0,1200.16926,0.28802,171.52583,49.40311,4.30611,303.605,1307.35548,6.45717,303.60417,1960.42228,51.38028,168.27333,8645.93019,2021/10/28 04:05:03
42,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 22:30:00,1.0,0.30351,111.2775,33.77412,0.32328,150.605,48.68763,0.9,181.6975,163.52775,13.2,105.0,1386.0,0.81689,230.33333,188.15597,1.93146,305.7575,590.55715,2.40461,305.75917,735.23132,12.59798,110.0,1385.7775,2021/10/28 04:05:03
43,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 09:00:00,1.0,1.38148,128.05333,176.90253,4.41448,175.7075,775.657,6.64075,209.26417,1389.67118,14.71523,105.0,1545.09867,0.8015,233.82417,187.41058,2.99021,314.36333,940.0111,2.6458,316.17583,836.53899,13.4,110.0,1473.99963,2021/10/28 04:05:03
44,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 11:00:00,1.0,13.62292,114.925,1565.61411,0.56364,178.2375,100.46181,5.02477,226.00083,1135.60243,21.1631,105.0,2222.12517,0.7584,236.9425,179.69696,1.56458,319.2475,499.48763,2.12977,319.2475,679.92285,24.79833,110.0,2727.81667,2021/10/28 04:05:03
45,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 14:30:00,1.0,18.81276,114.1425,2147.33593,11.27245,170.5375,1922.37519,17.51735,215.44,3773.93689,14.24013,105.00083,1495.22532,0.76009,235.79833,179.22708,1.51466,317.2325,480.50056,2.06083,317.23167,653.75914,18.52146,110.0,2037.36048,2021/10/28 04:05:03
46,D,TRADING,VWAFCASPRICES,1.0,2021-10-27 15:30:00,1.0,0.39005,109.78083,42.81971,11.42074,154.74833,1767.34037,3.57032,183.10583,653.7456,7.50348,105.0,787.865,0.46784,214.39917,100.30515,1.64518,316.52167,520.73568,2.50146,324.15333,810.85806,31.38602,129.71,4071.08083,2021/10/28 04:05:03
47,D,TRADING,VWAFCASPRICES,1.0,2021-10-28 01:30:00,1.0,0.18,112.89167,20.3205,1.0,156.41667,156.41667,0.9,187.38333,168.645,12.61667,105.0,1324.75,0.88,232.16167,204.30227,5.74329,311.655,1789.92485,6.8578,311.65417,2137.2624,22.83266,110.0,2511.593,2021/10/28 04:05:03
48,C,END OF REPORT,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 05:00:00,1.0,0.42,114.04917,47.90065,1.46949,158.63667,233.11574,2.89653,192.575,557.79876,10.42741,105.0,1094.87813,0.75961,237.0975,180.10188,2.42293,318.14417,770.84027,3.49931,318.145,1113.2887,8.09697,110.0,890.66702,2021/10/06 04:05:01
1,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 05:30:00,1.0,0.56256,109.52667,61.61554,1.45271,162.04833,235.40962,4.45095,194.79167,867.00701,6.56398,112.67583,739.60215,0.82939,253.08667,209.90643,6.40412,331.145,2120.69281,7.32326,352.74167,2583.21879,10.58369,114.16667,1208.3044,2021/10/06 04:05:01
2,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 08:00:00,1.0,0.45007,112.76417,50.75138,5.84725,152.1,889.36728,8.06586,184.23167,1485.9868,13.18733,105.0,1384.66968,0.43112,189.75667,81.80855,1.35518,254.61917,345.0547,1.82918,268.62,491.35555,9.56399,110.0,1052.0391,2021/10/06 04:05:01
3,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 10:30:00,1.0,1.01457,112.47833,114.11692,4.7218,161.2125,761.21241,12.3567,195.48333,2415.52864,15.20396,105.0,1596.416,0.2083,168.71583,35.14425,858.90701,204.3425,175511.2063,1.78394,220.415,393.2064,9.81197,120.49,1182.24433,2021/10/06 04:05:01
4,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 16:00:00,1.0,1.25295,112.30167,140.70875,1.66042,155.75917,258.62601,1.92685,186.335,359.03954,10.55197,105.0,1107.95668,0.76125,240.73583,183.26088,3.73753,349.13083,1304.88697,2.77991,365.6875,1016.58008,11.09071,110.0,1219.97854,2021/10/06 04:05:01
5,D,TRADING,VWAFCASPRICES,1.0,2021-10-06 03:30:00,1.0,0.45006,112.3425,50.56125,1.62919,158.44333,258.1344,5.51164,188.25167,1037.57557,11.65,105.0,1223.25,0.75844,236.31667,179.23229,1.98353,317.23083,629.23667,5.40898,317.23,1715.892,17.45833,110.0,1920.41667,2021/10/06 04:05:01
6,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 14:30:00,1.0,5.4907,114.29583,627.56453,7.53213,160.09917,1205.88699,10.89678,191.3675,2085.28872,20.61324,105.0,2164.3901,0.21705,164.23667,35.64693,1.74157,242.78333,422.82351,1.85012,244.86917,453.03801,10.81252,110.0,1189.3767,2021/10/06 04:05:01
7,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 15:00:00,1.0,2.63587,113.86833,300.14184,7.53744,159.505,1202.25947,12.33145,190.5225,2349.41956,23.23445,105.00083,2439.63679,0.71387,231.27167,165.09841,3.08737,313.99417,969.41503,3.55342,327.36333,1163.26048,17.92524,110.0,1971.77645,2021/10/06 04:05:01
8,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 16:30:00,1.0,1.89019,111.715,211.16302,0.76053,158.9875,120.91515,3.71218,191.21333,709.81848,14.09847,109.16667,1539.08333,0.75299,239.28667,180.18038,2.06484,330.39417,682.21072,2.00311,335.91167,672.86847,13.06828,114.16667,1491.96227,2021/10/06 04:05:01
9,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 17:00:00,1.0,0.22159,110.28083,24.43668,0.41715,149.34833,62.3003,1.00999,179.825,181.62225,10.94278,105.0,1148.99167,0.75,231.07667,173.3075,3.54424,305.62083,1083.19329,2.88547,305.62083,881.86091,15.76532,110.0,1734.18533,2021/10/06 04:05:01
10,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 19:30:00,1.0,0.06767,85.59333,5.7918,0.31233,143.46083,44.80659,0.38081,149.60333,56.97117,15.36499,105.00167,1613.34955,0.88,230.98333,203.26533,14.4059,301.40333,4341.98528,12.26984,301.40417,3698.18238,14.96333,110.0,1645.96667,2021/10/06 04:05:01
11,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 20:30:00,1.0,0.18,116.7175,21.00915,0.28324,145.415,41.1875,0.89004,183.5075,163.32892,11.99711,105.0,1259.69603,0.75836,230.4475,174.76279,4.73369,302.23833,1430.70244,2.07905,302.23833,628.36853,13.43502,110.0,1477.85238,2021/10/06 04:05:01
12,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 07:30:00,1.0,0.66594,111.97083,74.56561,4.85001,159.45417,773.35426,12.42507,191.89417,2384.29828,14.46565,109.16667,1579.16667,1.38561,228.615,316.77013,10.97951,294.74167,3236.12032,4.1407,318.1975,1317.55995,24.9538,114.16667,2848.89227,2021/10/06 04:05:01
13,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 09:00:00,1.0,1.03,113.28333,116.68183,5.2671,156.0275,821.8119,8.7598,187.50417,1642.49809,11.55439,105.0,1213.21113,0.08232,144.5475,11.8985,0.84085,212.2375,178.45998,1.19364,216.7,258.6614,7.99205,110.0,879.125,2021/10/06 04:05:01
14,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 09:30:00,1.0,0.77438,113.27917,87.72113,3.76476,157.76333,593.94039,8.24369,189.79167,1564.58423,12.56469,105.00083,1319.30241,0.10646,152.18333,16.2008,0.90043,215.015,193.60622,1.23131,222.72583,274.24522,5.60368,110.0,616.40493,2021/10/06 04:05:01
15,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 11:00:00,1.0,1.48857,115.735,172.27969,4.7782,160.00583,764.53946,8.7656,192.74167,1689.49629,21.58816,105.0,2266.75639,0.27278,153.535,41.8815,1.13501,193.26,219.35289,1.51612,205.41833,311.43968,9.75495,123.2475,1202.2738,2021/10/06 04:05:01
16,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 19:00:00,1.0,0.01152,78.80667,0.90813,0.29551,142.82583,42.20613,0.30868,142.82583,44.08738,19.36744,105.0,2033.58102,0.88,231.29333,203.53813,19.77814,301.26917,5958.54333,31.64545,301.26833,9533.77332,25.28462,110.0,2781.30856,2021/10/06 04:05:01
17,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 22:00:00,1.0,0.18666,115.2625,21.51483,0.24832,149.59417,37.14683,0.61639,184.9775,114.01763,13.89236,105.0,1458.69733,0.75,232.81083,174.60813,2.13509,307.5275,656.60008,1.8462,307.5275,567.75652,18.03672,110.0,1984.03938,2021/10/06 04:05:01
18,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 11:30:00,1.0,2.02691,115.47,234.04722,8.55085,160.78667,1374.86261,14.9898,193.02,2893.332,31.70245,105.0,3328.75711,0.27441,123.48333,33.885,1.28131,184.03917,235.8113,1.64768,188.18333,310.06538,22.32621,122.6625,2738.58918,2021/10/06 04:05:01
19,D,TRADING,VWAFCASPRICES,1.0,2021-10-05 20:00:00,1.0,0.18,118.355,21.3039,0.34687,144.34917,50.07053,1.07337,184.39917,197.92797,20.06667,105.0,2107.0,0.88,233.61167,205.57827,12.00891,304.655,3658.57539,7.33979,304.65417,2236.09626,14.71947,110.0,1619.14133,2021/10/06 04:05:01
20,D,TRADING,VWAFCASPRICES,1.0,2021-10-06 01:00:00,1.0,0.42994,113.2225,48.67877,0.6621,154.48833,102.28605,1.26654,186.36417,236.03709,10.6,105.0,1113.0,0.75,235.46,176.595,1.58138,313.60333,495.92579,1.76543,313.60417,553.64493,8.78333,110.0,966.16667,2021/10/06 04:05:01
